city,pollutant,unit,year,month,date,value
Yellowknife,PM2.5,µg/m³,2014,11,2014-11-01,5.0
Yellowknife,PM2.5,µg/m³,2014,12,2014-12-01,6.0
Yellowknife,PM2.5,µg/m³,2015,1,2015-01-01,6.0
Yellowknife,PM2.5,µg/m³,2015,2,2015-02-01,7.0
Yellowknife,PM2.5,µg/m³,2015,4,2015-04-01,10.0
Yellowknife,PM2.5,µg/m³,2015,5,2015-05-01,6.0
Yellowknife,PM2.5,µg/m³,2015,6,2015-06-01,20.0
Yellowknife,PM2.5,µg/m³,2015,7,2015-07-01,12.0
Yellowknife,PM2.5,µg/m³,2015,8,2015-08-01,12.0
Yellowknife,PM2.5,µg/m³,2015,9,2015-09-01,4.0
Yellowknife,PM2.5,µg/m³,2015,10,2015-10-01,5.0
Yellowknife,PM2.5,µg/m³,2015,11,2015-11-01,6.0
Yellowknife,PM2.5,µg/m³,2015,12,2015-12-01,7.0
Yellowknife,PM2.5,µg/m³,2016,1,2016-01-01,7.0
Yellowknife,PM2.5,µg/m³,2016,2,2016-02-01,8.0
Yellowknife,PM2.5,µg/m³,2016,3,2016-03-01,7.0
Yellowknife,PM2.5,µg/m³,2016,4,2016-04-01,8.0
Yellowknife,PM2.5,µg/m³,2016,5,2016-05-01,5.0
Yellowknife,PM2.5,µg/m³,2016,6,2016-06-01,6.0
Yellowknife,PM2.5,µg/m³,2016,7,2016-07-01,14.0
Yellowknife,PM2.5,µg/m³,2016,8,2016-08-01,8.0
Yellowknife,PM2.5,µg/m³,2016,9,2016-09-01,6.0
Yellowknife,PM2.5,µg/m³,2016,10,2016-10-01,5.0
Yellowknife,PM2.5,µg/m³,2016,11,2016-11-01,9.0
Yellowknife,PM2.5,µg/m³,2016,12,2016-12-01,9.0
Yellowknife,PM2.5,µg/m³,2017,1,2017-01-01,8.0
Yellowknife,PM2.5,µg/m³,2017,2,2017-02-01,5.0
Yellowknife,PM2.5,µg/m³,2017,3,2017-03-01,6.0
Yellowknife,PM2.5,µg/m³,2017,4,2017-04-01,4.0
Yellowknife,PM2.5,µg/m³,2017,5,2017-05-01,2.0
Yellowknife,PM2.5,µg/m³,2017,6,2017-06-01,1.0
Yellowknife,PM2.5,µg/m³,2017,7,2017-07-01,3.0
Yellowknife,PM2.5,µg/m³,2017,8,2017-08-01,17.0
Yellowknife,PM2.5,µg/m³,2017,9,2017-09-01,2.0
Yellowknife,PM2.5,µg/m³,2017,10,2017-10-01,1.0
Yellowknife,PM2.5,µg/m³,2017,11,2017-11-01,3.0
Yellowknife,PM2.5,µg/m³,2017,12,2017-12-01,4.0
Yellowknife,PM2.5,µg/m³,2018,1,2018-01-01,4.0
Yellowknife,PM2.5,µg/m³,2018,2,2018-02-01,5.0
Yellowknife,PM2.5,µg/m³,2018,3,2018-03-01,4.0
Yellowknife,PM2.5,µg/m³,2018,4,2018-04-01,4.0
Yellowknife,PM2.5,µg/m³,2018,5,2018-05-01,1.0
Yellowknife,PM2.5,µg/m³,2018,6,2018-06-01,1.0
Yellowknife,PM2.5,µg/m³,2018,7,2018-07-01,3.0
Yellowknife,PM2.5,µg/m³,2018,8,2018-08-01,3.0
Yellowknife,PM2.5,µg/m³,2018,9,2018-09-01,1.0
Yellowknife,PM2.5,µg/m³,2018,10,2018-10-01,2.0
Yellowknife,PM2.5,µg/m³,2018,11,2018-11-01,3.0
Yellowknife,PM2.5,µg/m³,2018,12,2018-12-01,4.0
Yellowknife,PM2.5,µg/m³,2019,1,2019-01-01,3.0
Yellowknife,PM2.5,µg/m³,2019,2,2019-02-01,4.0
Yellowknife,PM2.5,µg/m³,2019,3,2019-03-01,4.0
Yellowknife,PM2.5,µg/m³,2019,4,2019-04-01,4.0
Yellowknife,PM2.5,µg/m³,2019,5,2019-05-01,5.0
Yellowknife,PM2.5,µg/m³,2019,6,2019-06-01,6.0
Yellowknife,PM2.5,µg/m³,2019,7,2019-07-01,8.0
Yellowknife,PM2.5,µg/m³,2019,8,2019-08-01,4.0
Yellowknife,PM2.5,µg/m³,2019,9,2019-09-01,3.0
Yellowknife,PM2.5,µg/m³,2019,10,2019-10-01,3.0
Yellowknife,PM2.5,µg/m³,2019,11,2019-11-01,4.0
Yellowknife,PM2.5,µg/m³,2019,12,2019-12-01,6.0
Yellowknife,PM2.5,µg/m³,2020,1,2020-01-01,6.0
Yellowknife,PM2.5,µg/m³,2020,2,2020-02-01,5.0
Yellowknife,PM2.5,µg/m³,2020,3,2020-03-01,6.0
Yellowknife,PM2.5,µg/m³,2020,4,2020-04-01,6.0
Yellowknife,PM2.5,µg/m³,2020,5,2020-05-01,4.0
Yellowknife,PM2.5,µg/m³,2020,6,2020-06-01,3.0
Yellowknife,PM2.5,µg/m³,2020,7,2020-07-01,4.0
Yellowknife,PM2.5,µg/m³,2020,8,2020-08-01,4.0
Yellowknife,PM2.5,µg/m³,2020,9,2020-09-01,3.0
Yellowknife,PM2.5,µg/m³,2020,10,2020-10-01,2.0
Yellowknife,PM2.5,µg/m³,2020,11,2020-11-01,5.0
Yellowknife,PM2.5,µg/m³,2020,12,2020-12-01,5.0
Yellowknife,PM2.5,µg/m³,2021,1,2021-01-01,4.0
Yellowknife,PM2.5,µg/m³,2021,2,2021-02-01,6.0
Yellowknife,PM2.5,µg/m³,2021,3,2021-03-01,4.0
Yellowknife,PM2.5,µg/m³,2021,4,2021-04-01,5.0
Yellowknife,PM2.5,µg/m³,2021,5,2021-05-01,3.0
Yellowknife,PM2.5,µg/m³,2021,6,2021-06-01,3.0
Yellowknife,PM2.5,µg/m³,2021,7,2021-07-01,10.0
Yellowknife,PM2.5,µg/m³,2021,8,2021-08-01,7.0
Yellowknife,PM2.5,µg/m³,2021,9,2021-09-01,3.0
Yellowknife,PM2.5,µg/m³,2021,10,2021-10-01,3.0
Yellowknife,PM2.5,µg/m³,2021,11,2021-11-01,3.0
Yellowknife,PM2.5,µg/m³,2021,12,2021-12-01,4.0
Yellowknife,PM2.5,µg/m³,2022,1,2022-01-01,5.0
Yellowknife,PM2.5,µg/m³,2022,2,2022-02-01,6.0
Yellowknife,PM2.5,µg/m³,2022,3,2022-03-01,4.0
Yellowknife,PM2.5,µg/m³,2022,4,2022-04-01,6.0
Yellowknife,PM2.5,µg/m³,2022,5,2022-05-01,3.0
Yellowknife,PM2.5,µg/m³,2022,6,2022-06-01,7.0
Yellowknife,PM2.5,µg/m³,2022,7,2022-07-01,11.0
Yellowknife,PM2.5,µg/m³,2022,8,2022-08-01,9.0
Yellowknife,PM2.5,µg/m³,2022,9,2022-09-01,5.0
Yellowknife,PM2.5,µg/m³,2022,10,2022-10-01,5.0
Yellowknife,PM2.5,µg/m³,2022,11,2022-11-01,3.0
Yellowknife,PM2.5,µg/m³,2022,12,2022-12-01,4.0
Yellowknife,PM2.5,µg/m³,2023,1,2023-01-01,4.0
Yellowknife,PM2.5,µg/m³,2023,2,2023-02-01,4.0
Yellowknife,PM2.5,µg/m³,2023,3,2023-03-01,5.0
Yellowknife,PM2.5,µg/m³,2023,4,2023-04-01,5.0
Yellowknife,PM2.5,µg/m³,2023,5,2023-05-01,13.0
Yellowknife,PM2.5,µg/m³,2023,6,2023-06-01,20.0
Yellowknife,PM2.5,µg/m³,2023,7,2023-07-01,56.0
Yellowknife,PM2.5,µg/m³,2023,8,2023-08-01,85.0
Yellowknife,PM2.5,µg/m³,2023,9,2023-09-01,90.0
Yellowknife,PM2.5,µg/m³,2023,10,2023-10-01,12.0
Yellowknife,PM2.5,µg/m³,2023,11,2023-11-01,4.0
Yellowknife,PM2.5,µg/m³,2023,12,2023-12-01,4.0
Yellowknife,PM2.5,µg/m³,2024,1,2024-01-01,6.0
Yellowknife,PM2.5,µg/m³,2024,2,2024-02-01,5.0
Yellowknife,PM2.5,µg/m³,2024,3,2024-03-01,5.0
Yellowknife,PM2.5,µg/m³,2024,4,2024-04-01,6.0
Yellowknife,PM2.5,µg/m³,2024,5,2024-05-01,5.0
Yellowknife,PM2.5,µg/m³,2024,6,2024-06-01,6.0
Yellowknife,PM2.5,µg/m³,2024,7,2024-07-01,24.0
Yellowknife,PM2.5,µg/m³,2024,8,2024-08-01,25.0
Yellowknife,PM2.5,µg/m³,2024,9,2024-09-01,13.0
Yellowknife,PM2.5,µg/m³,2024,10,2024-10-01,4.0
Yellowknife,PM2.5,µg/m³,2024,11,2024-11-01,3.0
Yellowknife,PM2.5,µg/m³,2024,12,2024-12-01,5.0
Abbotsford,SO2,ppb,1998,10,1998-10-01,0.69
Abbotsford,SO2,ppb,1998,11,1998-11-01,0.75
Abbotsford,SO2,ppb,1998,12,1998-12-01,0.14
Abbotsford,SO2,ppb,1999,1,1999-01-01,0.14
Abbotsford,SO2,ppb,1999,2,1999-02-01,0.07
Abbotsford,SO2,ppb,1999,3,1999-03-01,0.09
Abbotsford,SO2,ppb,1999,4,1999-04-01,0.66
Abbotsford,SO2,ppb,1999,5,1999-05-01,0.6
Abbotsford,SO2,ppb,1999,6,1999-06-01,0.64
Abbotsford,SO2,ppb,1999,7,1999-07-01,0.8
Abbotsford,SO2,ppb,1999,8,1999-08-01,0.69
Abbotsford,SO2,ppb,1999,9,1999-09-01,1.02
Abbotsford,SO2,ppb,1999,10,1999-10-01,0.92
Abbotsford,SO2,ppb,1999,11,1999-11-01,0.68
Abbotsford,SO2,ppb,2000,1,2000-01-01,0.51
Abbotsford,SO2,ppb,2000,2,2000-02-01,0.52
Abbotsford,SO2,ppb,2000,3,2000-03-01,0.31
Abbotsford,SO2,ppb,2000,4,2000-04-01,0.3
Abbotsford,SO2,ppb,2000,5,2000-05-01,0.68
Abbotsford,SO2,ppb,2000,6,2000-06-01,0.9
Abbotsford,SO2,ppb,2000,7,2000-07-01,0.82
Abbotsford,SO2,ppb,2000,8,2000-08-01,0.67
Abbotsford,SO2,ppb,2000,9,2000-09-01,0.41
Abbotsford,SO2,ppb,2000,10,2000-10-01,0.27
Abbotsford,SO2,ppb,2000,11,2000-11-01,0.37
Abbotsford,SO2,ppb,2000,12,2000-12-01,0.23
Abbotsford,SO2,ppb,2001,1,2001-01-01,0.24
Abbotsford,SO2,ppb,2001,2,2001-02-01,0.31
Abbotsford,SO2,ppb,2001,3,2001-03-01,1.72
Abbotsford,SO2,ppb,2001,4,2001-04-01,0.8
Abbotsford,SO2,ppb,2001,5,2001-05-01,1.08
Abbotsford,SO2,ppb,2001,6,2001-06-01,1.1
Abbotsford,SO2,ppb,2001,7,2001-07-01,0.28
Abbotsford,SO2,ppb,2001,8,2001-08-01,0.33
Abbotsford,SO2,ppb,2001,9,2001-09-01,0.2
Abbotsford,SO2,ppb,2001,10,2001-10-01,0.14
Abbotsford,SO2,ppb,2001,11,2001-11-01,0.1
Abbotsford,SO2,ppb,2001,12,2001-12-01,0.35
Abbotsford,SO2,ppb,2003,1,2003-01-01,0.64
Abbotsford,SO2,ppb,2003,2,2003-02-01,0.12
Abbotsford,SO2,ppb,2003,3,2003-03-01,0.02
Abbotsford,SO2,ppb,2003,4,2003-04-01,0.1
Abbotsford,SO2,ppb,2003,5,2003-05-01,0.24
Abbotsford,SO2,ppb,2003,6,2003-06-01,0.44
Abbotsford,SO2,ppb,2003,7,2003-07-01,0.4
Abbotsford,SO2,ppb,2003,8,2003-08-01,0.49
Abbotsford,SO2,ppb,2003,9,2003-09-01,0.42
Abbotsford,SO2,ppb,2003,10,2003-10-01,0.14
Abbotsford,SO2,ppb,2003,11,2003-11-01,0.16
Abbotsford,SO2,ppb,2003,12,2003-12-01,0.17
Abbotsford,SO2,ppb,2004,1,2004-01-01,0.18
Abbotsford,SO2,ppb,2004,2,2004-02-01,0.3
Abbotsford,SO2,ppb,2004,4,2004-04-01,1.01
Abbotsford,SO2,ppb,2004,5,2004-05-01,0.98
Abbotsford,SO2,ppb,2004,6,2004-06-01,1.2
Abbotsford,SO2,ppb,2004,7,2004-07-01,0.94
Abbotsford,SO2,ppb,2004,8,2004-08-01,0.82
Abbotsford,SO2,ppb,2004,9,2004-09-01,0.55
Abbotsford,SO2,ppb,2004,10,2004-10-01,0.63
Abbotsford,SO2,ppb,2004,11,2004-11-01,0.87
Abbotsford,SO2,ppb,2004,12,2004-12-01,0.89
Abbotsford,SO2,ppb,2005,1,2005-01-01,0.0
Abbotsford,SO2,ppb,2005,2,2005-02-01,0.1
Abbotsford,SO2,ppb,2005,3,2005-03-01,0.4
Abbotsford,SO2,ppb,2005,4,2005-04-01,0.6
Abbotsford,SO2,ppb,2005,5,2005-05-01,0.9
Abbotsford,SO2,ppb,2005,6,2005-06-01,1.2
Abbotsford,SO2,ppb,2005,7,2005-07-01,0.3
Abbotsford,SO2,ppb,2005,8,2005-08-01,0.5
Abbotsford,SO2,ppb,2005,9,2005-09-01,0.3
Abbotsford,SO2,ppb,2005,10,2005-10-01,0.4
Abbotsford,SO2,ppb,2005,11,2005-11-01,0.5
Abbotsford,SO2,ppb,2005,12,2005-12-01,0.0
Abbotsford,SO2,ppb,2006,1,2006-01-01,0.0
Abbotsford,SO2,ppb,2006,2,2006-02-01,0.1
Abbotsford,SO2,ppb,2006,3,2006-03-01,0.0
Abbotsford,SO2,ppb,2006,4,2006-04-01,0.15
Abbotsford,SO2,ppb,2006,5,2006-05-01,0.5
Abbotsford,SO2,ppb,2006,6,2006-06-01,0.35
Abbotsford,SO2,ppb,2006,7,2006-07-01,0.9
Abbotsford,SO2,ppb,2006,8,2006-08-01,0.5
Abbotsford,SO2,ppb,2006,9,2006-09-01,0.5
Abbotsford,SO2,ppb,2006,10,2006-10-01,0.35
Abbotsford,SO2,ppb,2006,11,2006-11-01,0.2
Abbotsford,SO2,ppb,2006,12,2006-12-01,0.05
Abbotsford,SO2,ppb,2007,1,2007-01-01,0.35
Abbotsford,SO2,ppb,2007,2,2007-02-01,0.1
Abbotsford,SO2,ppb,2007,3,2007-03-01,0.2
Abbotsford,SO2,ppb,2007,4,2007-04-01,0.15
Abbotsford,SO2,ppb,2007,5,2007-05-01,0.25
Abbotsford,SO2,ppb,2007,6,2007-06-01,0.4
Abbotsford,SO2,ppb,2007,7,2007-07-01,0.7
Abbotsford,SO2,ppb,2007,8,2007-08-01,0.2
Abbotsford,SO2,ppb,2007,9,2007-09-01,0.2
Abbotsford,SO2,ppb,2007,10,2007-10-01,0.2
Abbotsford,SO2,ppb,2007,11,2007-11-01,0.3
Abbotsford,SO2,ppb,2007,12,2007-12-01,0.2
Abbotsford,SO2,ppb,2008,1,2008-01-01,0.8
Abbotsford,SO2,ppb,2008,2,2008-02-01,1.0
Abbotsford,SO2,ppb,2008,3,2008-03-01,0.0
Abbotsford,SO2,ppb,2008,4,2008-04-01,0.1
Abbotsford,SO2,ppb,2008,5,2008-05-01,0.2
Abbotsford,SO2,ppb,2008,6,2008-06-01,0.2
Abbotsford,SO2,ppb,2008,7,2008-07-01,0.1
Abbotsford,SO2,ppb,2008,8,2008-08-01,1.2
Abbotsford,SO2,ppb,2008,9,2008-09-01,0.1
Abbotsford,SO2,ppb,2008,10,2008-10-01,0.4
Abbotsford,SO2,ppb,2008,11,2008-11-01,0.5
Abbotsford,SO2,ppb,2008,12,2008-12-01,0.9
Abbotsford,SO2,ppb,2009,1,2009-01-01,0.3
Abbotsford,SO2,ppb,2009,2,2009-02-01,0.05
Abbotsford,SO2,ppb,2009,3,2009-03-01,0.15
Abbotsford,SO2,ppb,2009,4,2009-04-01,0.4
Abbotsford,SO2,ppb,2009,5,2009-05-01,0.4
Abbotsford,SO2,ppb,2009,6,2009-06-01,0.6
Abbotsford,SO2,ppb,2009,7,2009-07-01,0.8
Abbotsford,SO2,ppb,2009,8,2009-08-01,0.4
Abbotsford,SO2,ppb,2009,9,2009-09-01,0.2
Abbotsford,SO2,ppb,2009,10,2009-10-01,0.1
Abbotsford,SO2,ppb,2009,11,2009-11-01,0.25
Abbotsford,SO2,ppb,2009,12,2009-12-01,0.45
Abbotsford,SO2,ppb,2010,1,2010-01-01,0.05
Abbotsford,SO2,ppb,2010,2,2010-02-01,0.35
Abbotsford,SO2,ppb,2010,3,2010-03-01,0.15
Abbotsford,SO2,ppb,2010,4,2010-04-01,0.2
Abbotsford,SO2,ppb,2010,5,2010-05-01,0.4
Abbotsford,SO2,ppb,2010,6,2010-06-01,0.5
Abbotsford,SO2,ppb,2010,7,2010-07-01,0.7
Abbotsford,SO2,ppb,2010,8,2010-08-01,0.5
Abbotsford,SO2,ppb,2010,9,2010-09-01,0.3
Abbotsford,SO2,ppb,2010,10,2010-10-01,0.2
Abbotsford,SO2,ppb,2010,11,2010-11-01,0.2
Abbotsford,SO2,ppb,2010,12,2010-12-01,0.1
Abbotsford,SO2,ppb,2011,1,2011-01-01,0.3
Abbotsford,SO2,ppb,2011,2,2011-02-01,0.3
Abbotsford,SO2,ppb,2011,3,2011-03-01,0.2
Abbotsford,SO2,ppb,2011,4,2011-04-01,0.3
Abbotsford,SO2,ppb,2011,5,2011-05-01,0.3
Abbotsford,SO2,ppb,2011,6,2011-06-01,0.4
Abbotsford,SO2,ppb,2011,7,2011-07-01,0.8
Abbotsford,SO2,ppb,2011,8,2011-08-01,0.6
Abbotsford,SO2,ppb,2011,9,2011-09-01,0.4
Abbotsford,SO2,ppb,2011,10,2011-10-01,0.2
Abbotsford,SO2,ppb,2011,11,2011-11-01,0.2
Abbotsford,SO2,ppb,2011,12,2011-12-01,0.3
Abbotsford,SO2,ppb,2012,1,2012-01-01,0.2
Abbotsford,SO2,ppb,2012,2,2012-02-01,0.2
Abbotsford,SO2,ppb,2012,3,2012-03-01,0.1
Abbotsford,SO2,ppb,2012,4,2012-04-01,0.2
Abbotsford,SO2,ppb,2012,5,2012-05-01,0.2
Abbotsford,SO2,ppb,2012,6,2012-06-01,0.25
Abbotsford,SO2,ppb,2012,7,2012-07-01,0.3
Abbotsford,SO2,ppb,2012,8,2012-08-01,0.25
Abbotsford,SO2,ppb,2012,9,2012-09-01,0.25
Abbotsford,SO2,ppb,2012,10,2012-10-01,0.15
Abbotsford,SO2,ppb,2012,11,2012-11-01,0.1
Abbotsford,SO2,ppb,2012,12,2012-12-01,0.05
Abbotsford,SO2,ppb,2013,1,2013-01-01,0.15
Abbotsford,SO2,ppb,2013,2,2013-02-01,0.1
Abbotsford,SO2,ppb,2013,3,2013-03-01,0.15
Abbotsford,SO2,ppb,2013,4,2013-04-01,0.2
Abbotsford,SO2,ppb,2013,5,2013-05-01,0.2
Abbotsford,SO2,ppb,2013,6,2013-06-01,0.25
Abbotsford,SO2,ppb,2013,7,2013-07-01,0.4
Abbotsford,SO2,ppb,2013,8,2013-08-01,0.25
Abbotsford,SO2,ppb,2013,9,2013-09-01,0.25
Abbotsford,SO2,ppb,2013,10,2013-10-01,0.15
Abbotsford,SO2,ppb,2013,11,2013-11-01,0.1
Abbotsford,SO2,ppb,2013,12,2013-12-01,0.1
Abbotsford,SO2,ppb,2014,1,2014-01-01,0.2
Abbotsford,SO2,ppb,2014,2,2014-02-01,0.05
Abbotsford,SO2,ppb,2014,3,2014-03-01,0.15
Abbotsford,SO2,ppb,2014,4,2014-04-01,0.15
Abbotsford,SO2,ppb,2014,5,2014-05-01,0.2
Abbotsford,SO2,ppb,2014,6,2014-06-01,0.25
Abbotsford,SO2,ppb,2014,7,2014-07-01,0.4
Abbotsford,SO2,ppb,2014,8,2014-08-01,0.55
Abbotsford,SO2,ppb,2014,9,2014-09-01,0.2
Abbotsford,SO2,ppb,2014,10,2014-10-01,0.1
Abbotsford,SO2,ppb,2014,11,2014-11-01,0.1
Abbotsford,SO2,ppb,2014,12,2014-12-01,0.15
Abbotsford,SO2,ppb,2015,1,2015-01-01,0.15
Abbotsford,SO2,ppb,2015,2,2015-02-01,0.15
Abbotsford,SO2,ppb,2015,3,2015-03-01,0.2
Abbotsford,SO2,ppb,2015,4,2015-04-01,0.2
Abbotsford,SO2,ppb,2015,5,2015-05-01,0.25
Abbotsford,SO2,ppb,2015,6,2015-06-01,0.3
Abbotsford,SO2,ppb,2015,7,2015-07-01,0.4
Abbotsford,SO2,ppb,2015,8,2015-08-01,0.35
Abbotsford,SO2,ppb,2015,9,2015-09-01,0.1
Abbotsford,SO2,ppb,2015,10,2015-10-01,0.15
Abbotsford,SO2,ppb,2015,11,2015-11-01,0.1
Abbotsford,SO2,ppb,2015,12,2015-12-01,0.2
Abbotsford,SO2,ppb,2016,1,2016-01-01,0.1
Abbotsford,SO2,ppb,2016,2,2016-02-01,0.15
Abbotsford,SO2,ppb,2016,3,2016-03-01,0.2
Abbotsford,SO2,ppb,2016,4,2016-04-01,0.2
Abbotsford,SO2,ppb,2016,5,2016-05-01,0.25
Abbotsford,SO2,ppb,2016,6,2016-06-01,0.2
Abbotsford,SO2,ppb,2016,7,2016-07-01,0.2
Abbotsford,SO2,ppb,2016,8,2016-08-01,0.35
Abbotsford,SO2,ppb,2016,9,2016-09-01,0.2
Abbotsford,SO2,ppb,2016,10,2016-10-01,0.05
Abbotsford,SO2,ppb,2016,11,2016-11-01,0.05
Abbotsford,SO2,ppb,2016,12,2016-12-01,0.1
Abbotsford,SO2,ppb,2017,1,2017-01-01,0.05
Abbotsford,SO2,ppb,2017,2,2017-02-01,0.1
Abbotsford,SO2,ppb,2017,3,2017-03-01,0.1
Abbotsford,SO2,ppb,2017,4,2017-04-01,0.05
Abbotsford,SO2,ppb,2017,5,2017-05-01,0.2
Abbotsford,SO2,ppb,2017,6,2017-06-01,0.2
Abbotsford,SO2,ppb,2017,7,2017-07-01,0.2
Abbotsford,SO2,ppb,2017,8,2017-08-01,0.35
Abbotsford,SO2,ppb,2017,9,2017-09-01,0.15
Abbotsford,SO2,ppb,2017,10,2017-10-01,0.15
Abbotsford,SO2,ppb,2017,11,2017-11-01,0.05
Abbotsford,SO2,ppb,2017,12,2017-12-01,0.1
Abbotsford,SO2,ppb,2018,1,2018-01-01,0.05
Abbotsford,SO2,ppb,2018,2,2018-02-01,0.15
Abbotsford,SO2,ppb,2018,3,2018-03-01,0.15
Abbotsford,SO2,ppb,2018,4,2018-04-01,0.15
Abbotsford,SO2,ppb,2018,5,2018-05-01,0.2
Abbotsford,SO2,ppb,2018,6,2018-06-01,0.2
Abbotsford,SO2,ppb,2018,7,2018-07-01,0.4
Abbotsford,SO2,ppb,2018,8,2018-08-01,0.35
Abbotsford,SO2,ppb,2018,9,2018-09-01,0.15
Abbotsford,SO2,ppb,2018,10,2018-10-01,0.2
Abbotsford,SO2,ppb,2018,11,2018-11-01,0.1
Abbotsford,SO2,ppb,2018,12,2018-12-01,0.1
Abbotsford,SO2,ppb,2019,1,2019-01-01,0.1
Abbotsford,SO2,ppb,2019,2,2019-02-01,0.1
Abbotsford,SO2,ppb,2019,3,2019-03-01,0.15
Abbotsford,SO2,ppb,2019,4,2019-04-01,0.2
Abbotsford,SO2,ppb,2019,5,2019-05-01,0.25
Abbotsford,SO2,ppb,2019,6,2019-06-01,0.15
Abbotsford,SO2,ppb,2019,7,2019-07-01,0.2
Abbotsford,SO2,ppb,2019,8,2019-08-01,0.2
Abbotsford,SO2,ppb,2019,9,2019-09-01,0.2
Abbotsford,SO2,ppb,2019,10,2019-10-01,0.2
Abbotsford,SO2,ppb,2019,11,2019-11-01,0.2
Abbotsford,SO2,ppb,2019,12,2019-12-01,0.1
Abbotsford,SO2,ppb,2020,1,2020-01-01,0.2
Abbotsford,SO2,ppb,2020,2,2020-02-01,0.2
Abbotsford,SO2,ppb,2020,3,2020-03-01,0.3
Abbotsford,SO2,ppb,2020,4,2020-04-01,0.3
Abbotsford,SO2,ppb,2020,5,2020-05-01,0.35
Abbotsford,SO2,ppb,2020,6,2020-06-01,0.25
Abbotsford,SO2,ppb,2020,7,2020-07-01,0.25
Abbotsford,SO2,ppb,2020,8,2020-08-01,0.2
Abbotsford,SO2,ppb,2020,9,2020-09-01,0.15
Abbotsford,SO2,ppb,2020,10,2020-10-01,0.2
Abbotsford,SO2,ppb,2020,11,2020-11-01,0.15
Abbotsford,SO2,ppb,2020,12,2020-12-01,0.15
Abbotsford,SO2,ppb,2021,1,2021-01-01,0.1
Abbotsford,SO2,ppb,2021,2,2021-02-01,0.25
Abbotsford,SO2,ppb,2021,3,2021-03-01,0.2
Abbotsford,SO2,ppb,2021,4,2021-04-01,0.25
Abbotsford,SO2,ppb,2021,5,2021-05-01,0.3
Abbotsford,SO2,ppb,2021,6,2021-06-01,0.25
Abbotsford,SO2,ppb,2021,7,2021-07-01,0.25
Abbotsford,SO2,ppb,2021,8,2021-08-01,0.25
Abbotsford,SO2,ppb,2021,9,2021-09-01,0.15
Abbotsford,SO2,ppb,2021,10,2021-10-01,0.1
Abbotsford,SO2,ppb,2021,11,2021-11-01,0.15
Abbotsford,SO2,ppb,2021,12,2021-12-01,0.15
Abbotsford,SO2,ppb,2022,1,2022-01-01,0.15
Abbotsford,SO2,ppb,2022,2,2022-02-01,0.2
Abbotsford,SO2,ppb,2022,3,2022-03-01,0.2
Abbotsford,SO2,ppb,2022,4,2022-04-01,0.25
Abbotsford,SO2,ppb,2022,5,2022-05-01,0.2
Abbotsford,SO2,ppb,2022,6,2022-06-01,0.25
Abbotsford,SO2,ppb,2022,7,2022-07-01,0.25
Abbotsford,SO2,ppb,2022,8,2022-08-01,0.2
Abbotsford,SO2,ppb,2022,9,2022-09-01,0.2
Abbotsford,SO2,ppb,2022,10,2022-10-01,0.2
Abbotsford,SO2,ppb,2022,11,2022-11-01,0.1
Abbotsford,SO2,ppb,2022,12,2022-12-01,0.15
Abbotsford,SO2,ppb,2023,1,2023-01-01,0.1
Abbotsford,SO2,ppb,2023,2,2023-02-01,0.15
Abbotsford,SO2,ppb,2023,3,2023-03-01,0.2
Abbotsford,SO2,ppb,2023,4,2023-04-01,0.15
Abbotsford,SO2,ppb,2023,5,2023-05-01,0.25
Abbotsford,SO2,ppb,2023,6,2023-06-01,0.2
Abbotsford,SO2,ppb,2023,7,2023-07-01,0.2
Abbotsford,SO2,ppb,2023,8,2023-08-01,0.15
Abbotsford,SO2,ppb,2023,9,2023-09-01,0.2
Abbotsford,SO2,ppb,2023,10,2023-10-01,0.1
Abbotsford,SO2,ppb,2023,11,2023-11-01,0.15
Abbotsford,SO2,ppb,2023,12,2023-12-01,0.05
Abbotsford,SO2,ppb,2024,1,2024-01-01,0.15
Abbotsford,SO2,ppb,2024,2,2024-02-01,0.1
Abbotsford,SO2,ppb,2024,3,2024-03-01,0.1
Abbotsford,SO2,ppb,2024,4,2024-04-01,0.1
Abbotsford,SO2,ppb,2024,5,2024-05-01,0.1
Abbotsford,SO2,ppb,2024,6,2024-06-01,0.15
Abbotsford,SO2,ppb,2024,7,2024-07-01,0.2
Abbotsford,SO2,ppb,2024,8,2024-08-01,0.1
Abbotsford,SO2,ppb,2024,9,2024-09-01,0.1
Abbotsford,SO2,ppb,2024,10,2024-10-01,0.1
Abbotsford,SO2,ppb,2024,11,2024-11-01,0.1
Abbotsford,SO2,ppb,2024,12,2024-12-01,0.1
Calgary,SO2,ppb,1974,1,1974-01-01,5.26
Calgary,SO2,ppb,1974,2,1974-02-01,4.88
Calgary,SO2,ppb,1974,3,1974-03-01,3.18
Calgary,SO2,ppb,1974,4,1974-04-01,2.19
Calgary,SO2,ppb,1974,5,1974-05-01,0.87
Calgary,SO2,ppb,1974,6,1974-06-01,1.58
Calgary,SO2,ppb,1974,7,1974-07-01,0.57
Calgary,SO2,ppb,1974,8,1974-08-01,1.84
Calgary,SO2,ppb,1974,9,1974-09-01,1.63
Calgary,SO2,ppb,1974,10,1974-10-01,1.65
Calgary,SO2,ppb,1974,11,1974-11-01,0.52
Calgary,SO2,ppb,1974,12,1974-12-01,0.06
Calgary,SO2,ppb,1975,1,1975-01-01,0.27
Calgary,SO2,ppb,1975,2,1975-02-01,0.34
